CreationDate,Score
"2011-10-19 21:51:05","0"
"2013-11-07 19:32:00","0"
"2018-08-02 16:13:57","1"
"2019-12-05 21:10:51","0"
"2014-06-03 23:51:57","1"
"2019-12-22 13:30:09","0"
"2013-08-06 10:54:35","0"
"2014-06-03 23:58:16","0"
"2014-05-27 11:13:00","0"
"2014-08-22 12:20:54","0"
"2010-10-28 03:58:57","2"
"2015-03-29 12:59:40","0"
"2012-09-04 09:04:38","4"
"2015-02-28 16:46:47","7"
"2012-09-04 09:38:35","1"
"2014-08-13 22:03:35","4"
"2015-01-26 10:08:59","4"
"2013-01-04 17:27:46","2"
"2011-03-09 06:57:43","0"
"2012-04-05 03:10:10","42"
"2013-05-22 16:31:00","12"
"2012-04-05 03:25:14","3"
"2014-01-19 18:53:24","0"
"2011-06-21 18:16:24","6"
"2017-03-06 05:24:55","0"
"2013-01-04 18:23:35","2"
"2010-09-28 20:38:25","0"
"2018-08-02 21:36:29","0"
"2014-08-18 17:36:13","1"
"2019-12-09 16:08:57","1"
"2019-03-10 17:37:13","1"
"2013-07-31 07:19:56","0"
"2016-03-03 04:06:34","0"
"2015-08-05 07:03:03","0"
"2012-10-02 06:07:38","2"
"2014-06-24 14:10:21","0"
"2009-02-26 14:04:49","0"
"2017-11-28 06:10:06","1"
"2011-05-02 20:17:36","6"
"2010-06-15 03:47:49","1"
"2010-06-15 04:08:16","2"
"2013-05-16 02:53:46","0"
"2014-07-05 17:39:45","1"
"2018-07-17 03:27:30","1"
"2013-12-02 12:31:57","2"
"2016-04-02 09:51:23","0"
"2019-01-30 20:49:28","1"
"2012-03-18 18:04:22","1"
"2014-05-06 10:40:13","0"
"2015-06-29 18:23:20","0"
"2013-06-28 20:03:04","1"
"2012-08-10 00:14:52","2"
"2013-03-25 11:48:25","1"
"2012-01-31 13:23:44","1"
"2013-12-02 17:14:08","0"
"2016-02-06 12:53:55","0"
"2019-03-12 23:25:21","0"
"2010-04-10 20:38:36","2"
"2016-08-12 21:48:33","0"
"2019-12-11 11:46:28","0"
"2010-11-10 19:23:09","2"
"2013-12-21 21:41:17","0"
"2015-07-10 13:39:11","0"
"2019-02-05 06:24:26","3"
"2013-06-28 23:37:52","0"
"2015-01-24 20:22:39","0"
"2010-11-15 01:27:47","3"
"2011-04-16 06:12:38","2"
"2016-02-08 22:24:05","0"
"2013-11-03 06:18:33","0"
"2012-10-30 17:21:26","3"
"2012-03-07 11:07:52","2"
"2014-07-08 08:50:04","2"
"2013-05-19 00:17:06","6"
"2011-05-03 06:35:54","0"
"2012-11-28 12:48:57","0"
"2018-06-29 07:26:46","1"
"2016-09-24 10:53:55","0"
"2017-04-19 18:38:58","0"
"2013-12-04 20:06:47","5"
"2015-08-15 08:24:18","0"
"2012-10-31 01:11:22","0"
"2011-05-03 13:00:41","0"
"2015-01-28 12:34:53","1"
"2013-10-28 15:11:24","0"
"2013-12-16 22:32:06","2"
"2015-02-27 05:29:10","1"
"2014-07-20 09:42:28","0"
"2013-11-06 14:57:36","0"
"2014-07-26 01:00:21","2"
"2012-10-31 10:47:45","1"
"2012-02-02 15:51:48","48"
"2012-02-02 16:07:05","3"
"2013-12-27 23:54:35","1"
"2013-10-29 19:20:16","1"
"2013-05-28 16:08:54","1"
"2017-10-18 05:07:15","-1"
"2012-03-08 02:23:06","0"
"2012-03-08 02:26:14","0"
"2011-05-04 04:35:41","0"
"2017-03-13 22:30:38","0"
"2014-05-15 19:36:55","1"
"2014-08-16 18:14:54","1"
"2010-06-17 05:37:07","1"
"2013-05-08 08:24:54","1"
"2012-11-17 12:52:08","0"
"2011-06-01 06:36:30","24"
"2015-08-21 14:40:53","0"
"2015-09-03 01:59:47","1"
"2016-02-06 14:59:46","2"
"2013-11-25 12:01:21","3"
"2010-05-21 14:05:48","2"
"2012-02-14 13:03:53","4"
"2018-07-06 07:35:18","0"
"2011-04-19 08:01:15","4"
"2012-08-27 12:03:25","1"
"2012-10-05 13:05:05","1"
"2014-01-19 23:06:46","0"
"2017-12-27 14:55:46","1"
"2020-01-28 05:52:26","0"
"2019-04-21 22:43:06","0"
"2012-04-28 21:21:41","0"
"2018-06-23 18:11:25","1"
"2010-01-13 14:16:15","51"
"2018-05-09 15:56:41","2"
"2012-02-01 05:37:35","1"
"2015-08-10 21:26:01","0"
"2015-02-01 10:36:43","0"
"2014-01-15 22:16:47","1"
"2013-08-06 17:26:01","0"
"2011-11-03 08:40:02","0"
"2015-03-29 23:16:12","0"
"2014-06-30 22:49:51","1"
"2012-12-05 15:22:40","1"
"2014-09-26 02:41:35","2"
"2017-03-10 07:56:29","0"
"2012-04-21 22:19:33","11"
"2011-07-16 07:14:51","0"
"2018-07-21 20:54:09","1"
"2014-08-06 01:53:19","0"
"2016-04-12 01:57:28","0"
"2011-07-08 02:47:12","2"
"2013-07-10 19:47:10","0"
"2011-06-14 20:24:03","0"
"2012-12-28 04:29:30","2"
"2013-01-19 16:48:22","0"
"2015-03-09 21:23:26","0"
"2015-10-04 19:50:23","8"
"2015-03-05 08:57:58","1"
"2013-01-12 16:48:35","0"
"2012-05-23 10:03:43","12"
"2016-11-17 13:07:11","1"
"2014-01-16 06:06:16","0"
"2012-06-10 21:04:48","4"
"2014-08-23 05:18:19","0"
"2012-12-11 01:05:31","1"
"2019-12-23 13:18:19","0"
"2012-01-02 06:59:20","8"
"2011-07-26 21:18:34","0"
"2017-05-12 03:15:07","0"
"2012-01-02 10:54:39","0"
"2011-09-19 13:26:29","3"
"2015-01-29 10:11:21","0"
"2013-04-03 19:38:05","0"
"2014-01-08 13:58:42","0"
"2011-03-22 22:54:55","1"
"2011-06-30 13:34:06","3"
"2014-08-23 12:19:09","8"
"2015-09-24 06:54:40","1"
"2012-10-17 17:23:01","6"
"2012-12-11 11:47:08","0"
"2015-03-05 13:41:10","1"
"2013-04-28 16:45:54","0"
"2013-07-16 04:29:27","0"
"2018-01-08 12:29:23","0"
"2011-07-27 06:46:16","3"
"2011-07-17 07:41:00","0"
"2014-01-23 19:35:46","2"
"2015-03-24 16:38:03","1"
"2014-08-14 08:42:45","2"
"2016-04-15 10:26:00","2"
"2012-04-29 21:46:56","2"
"2017-06-07 13:41:10","26"
"2016-04-19 14:50:58","0"
"2009-05-11 10:46:14","1"
"2015-03-16 03:04:26","0"
"2014-02-02 23:15:32","0"
"2014-02-02 23:45:54","0"
"2014-12-15 07:09:09","2"
"2018-08-13 16:05:12","0"
"2011-11-20 20:11:49","0"
"2018-01-08 18:35:01","1"
"2013-07-02 08:14:26","0"
"2016-04-19 17:01:30","0"
"2019-02-06 11:09:39","0"
"2019-05-17 23:48:40","0"
"2015-03-10 12:15:20","0"
"2017-12-21 19:39:10","0"
"2015-07-29 22:30:51","4"
"2011-07-18 14:50:52","0"
"2013-07-26 09:13:08","-1"
"2013-11-05 19:22:08","-1"
"2012-05-14 23:50:15","0"
"2015-03-19 17:47:17","3"
"2017-05-19 21:44:39","1"
"2014-01-24 12:35:23","0"
"2012-04-23 20:44:08","1"
"2015-09-29 20:06:20","0"
"2014-03-11 16:55:42","1"
"2011-09-16 19:52:33","0"
"2011-09-16 20:42:23","1"
"2012-06-27 00:08:00","0"
"2015-06-15 15:32:04","1"
"2013-02-01 15:25:01","0"
"2016-05-24 11:12:35","1"
"2013-09-09 21:41:20","0"
"2018-01-23 14:31:01","0"
"2011-08-12 16:26:30","3"
"2011-08-12 16:26:35","3"
"2017-01-05 15:51:47","0"
"2018-09-24 17:31:35","0"
"2011-08-24 06:44:21","0"
"2013-02-01 19:42:23","0"
"2015-10-31 03:17:08","1"
"2016-05-06 17:28:37","0"
"2013-02-01 21:04:02","0"
"2015-04-28 10:10:58","1"
"2013-02-01 22:26:28","3"
"2018-03-10 18:51:50","1"
"2013-09-10 09:12:47","0"
"2013-02-26 09:15:42","0"
"2015-11-19 20:57:54","0"
"2016-05-30 19:55:10","1"
"2016-06-13 14:39:26","0"
"2017-01-13 00:59:56","0"
"2017-01-05 22:07:43","0"
"2018-02-24 01:48:41","0"
"2017-07-12 01:25:24","0"
"2015-04-29 00:06:55","1"
"2013-12-18 05:00:50","10"
"2017-07-26 01:02:48","0"
"2015-05-06 07:53:06","2"
"2019-07-12 18:48:43","2"
"2010-02-16 00:22:02","12"
"2017-01-13 11:32:14","0"
"2014-11-01 20:25:49","5"
"2014-11-01 20:29:51","0"
"2012-10-18 12:08:24","0"
"2018-03-12 01:19:17","0"
"2012-07-07 19:56:53","1"
"2018-03-03 21:09:11","0"
"2011-04-02 10:44:29","0"
"2015-04-29 01:30:35","1"
"2015-11-20 14:22:49","0"
"2013-09-18 22:11:52","0"
"2013-07-30 18:49:33","0"
"2012-09-23 18:55:59","0"
"2015-02-24 15:11:42","0"
"2010-08-08 19:45:32","3"
"2015-09-29 02:08:48","1"
"2012-01-20 15:36:23","9"
"2010-12-10 03:34:29","5"
"2011-08-13 10:41:40","0"
"2013-07-30 20:07:25","0"
"2017-11-05 07:53:01","0"
"2011-07-25 22:47:08","1"
"2015-09-11 12:24:24","0"
"2013-06-22 01:44:40","0"
"2013-07-19 21:49:33","0"
"2015-09-07 17:07:36","-5"
"2011-08-04 00:23:15","0"
"2013-07-19 22:10:30","0"
"2013-06-22 06:39:57","0"
"2015-08-07 14:50:12","1"
"2015-07-14 09:51:05","1"
"2013-12-03 01:39:50","1"
"2012-05-05 19:19:36","8"
"2019-04-08 10:23:10","1"
"2011-06-06 12:03:17","1"
"2013-04-10 11:23:15","0"
"2017-04-14 09:00:51","1"
"2015-10-08 17:07:43","2"
"2018-06-23 12:23:15","1"
"2016-04-27 13:53:51","0"
"2008-10-21 12:50:04","0"
"2014-01-11 06:06:02","3"
"2012-05-05 23:22:44","2"
"2017-10-25 15:14:06","6"
"2012-11-20 20:56:53","4"
"2015-01-22 15:01:24","-1"
"2011-06-28 19:24:32","0"
"2014-08-05 20:29:28","0"
"2013-06-26 18:45:24","0"
"2015-07-16 06:45:06","0"
"2009-07-28 14:07:12","4"
"2018-01-12 20:05:30","1"
"2017-06-07 00:24:28","2"
"2012-04-16 05:08:48","0"
"2013-06-27 04:55:00","0"
"2018-06-18 10:15:42","0"
"2011-12-15 08:35:48","0"
"2011-12-15 08:37:49","0"
"2015-09-11 07:30:41","0"
"2019-04-11 23:08:14","0"
"2016-08-29 19:40:40","0"
"2013-05-22 15:07:01","2"
"2015-09-08 05:09:56","1"
"2013-11-11 02:00:03","0"
"2014-08-13 17:40:45","20"
"2019-05-23 10:41:08","0"
"2011-01-19 19:05:32","5"
"2012-12-10 11:18:10","0"
"2015-09-19 11:09:41","3"
"2011-01-02 03:22:37","3"
"2017-05-11 18:11:09","0"
"2019-11-05 12:38:27","0"
"2011-01-02 06:03:40","4"
"2011-10-25 19:15:24","0"
"2016-09-30 15:49:33","0"
"2011-06-29 08:44:38","0"
"2010-09-15 20:04:49","0"
"2012-08-27 11:05:58","0"
"2012-08-27 11:11:03","0"
"2014-06-27 07:22:28","0"
"2013-07-10 13:58:21","0"
"2018-01-24 07:12:14","1"
"2013-10-21 19:42:31","4"
"2016-11-07 22:52:30","1"
"2012-02-27 17:34:24","2"
"2016-04-02 06:28:23","1"
"2011-05-02 08:01:22","1"
"2012-02-10 03:26:39","0"
"2010-06-14 11:42:50","2"
"2015-08-05 07:43:03","0"
"2019-03-09 07:00:52","0"
"2013-03-30 16:58:43","0"
"2019-10-01 05:15:03","1"
"2019-11-07 08:27:56","0"
"2015-08-12 09:34:06","0"
"2014-06-26 14:09:27","2"
"2011-05-18 10:56:16","0"
"2013-05-23 16:58:28","0"
"2013-03-23 17:48:00","1"
"2014-05-15 06:09:08","0"
"2014-05-15 06:11:27","0"
"2017-12-19 12:33:06","0"
"2014-05-06 19:49:42","0"
"2012-07-27 22:08:35","0"
"2013-12-19 01:26:19","9"
"2013-05-21 17:04:55","1"
"2016-03-23 01:56:56","-1"
"2015-08-26 18:08:04","-2"
"2013-12-13 02:51:41","0"
"2015-07-01 17:46:22","0"
"2013-12-04 16:27:54","0"
"2011-06-17 21:23:08","20"
"2012-11-28 09:29:33","0"
"2011-03-12 18:11:11","0"
"2015-08-07 09:27:51","2"
"2013-03-27 04:31:35","0"
"2010-04-12 14:21:32","0"
"2013-06-28 22:55:30","23"
"2015-02-23 17:27:31","0"
"2013-04-06 20:30:40","3"
"2012-10-13 14:39:53","3"
"2012-08-14 17:34:25","0"
"2015-08-12 13:57:59","1"
"2017-04-19 15:22:32","0"
"2010-05-19 03:10:21","0"
"2018-05-20 04:28:03","2"
"2013-05-22 01:02:57","0"
"2013-03-30 19:42:32","1"
"2010-01-06 16:25:28","6"
"2013-12-04 19:21:04","0"
"2012-10-08 16:02:37","2"
"2015-08-28 15:17:42","0"
"2015-01-28 09:14:01","6"
"2011-11-09 20:02:41","0"
"2018-05-14 12:35:00","1"
"2011-11-09 20:29:49","1"
"2016-09-24 11:22:12","1"
"2012-02-10 07:28:30","5"
"2012-10-31 02:46:59","7"
"2019-04-19 05:37:08","0"
"2016-02-11 15:40:20","0"
"2011-02-22 13:16:13","-5"
"2011-11-11 03:10:37","0"
"2015-08-15 16:37:42","0"
"2015-07-15 03:27:42","0"
"2012-03-07 21:46:11","0"
"2019-03-23 17:17:29","0"
"2010-11-29 21:15:42","0"
"2011-02-22 14:27:59","3"
"2012-10-31 13:56:29","-2"
"2011-04-18 15:09:25","2"
"2015-01-25 13:07:39","2"
"2012-11-17 08:50:54","0"
"2012-11-17 10:26:27","2"
"2011-03-30 05:05:09","2"
"2016-10-04 02:06:07","1"
"2014-05-17 04:14:12","0"
"2016-10-17 12:22:35","-3"
"2011-04-19 01:40:49","5"
"2011-03-19 12:00:56","7"
"2015-01-31 16:18:18","1"
"2015-07-31 13:00:43","0"
"2013-06-05 17:03:02","45"
"2018-07-19 21:54:33","0"
"2010-09-29 02:01:09","3"
"2018-08-03 01:17:45","0"
"2011-09-06 13:19:54","9"
"2012-10-05 13:40:41","0"
"2013-03-26 03:45:40","1"
"2015-08-16 23:05:16","2"
"2013-11-22 21:46:21","0"
"2010-11-11 00:37:50","1"
"2011-08-25 13:09:40","2"
"2013-01-12 01:45:07","0"
"2013-08-06 16:29:50","2"
"2012-02-01 05:55:30","0"
"2012-05-22 23:54:59","0"
"2012-04-29 05:24:32","17"
"2015-04-04 16:28:40","0"
"2012-05-23 00:36:11","1"
"2018-09-05 01:01:26","0"
"2016-11-03 23:39:32","0"
"2013-12-05 08:55:23","2"
"2011-03-17 04:41:06","0"
"2014-01-23 14:38:50","22"
"2016-10-05 06:12:05","1"
"2015-03-01 12:42:27","0"
"2017-05-16 11:04:46","0"
"2011-01-12 22:51:11","0"
"2015-08-10 23:51:16","1"
"2015-03-30 01:59:58","0"
"2012-12-10 18:39:17","1"
"2017-04-18 05:14:29","0"
"2016-04-12 07:52:51","0"
"2014-07-03 14:17:20","0"
"2016-04-19 10:04:53","1"
"2014-09-26 06:53:11","0"
"2015-03-09 21:30:31","0"
"2016-11-12 10:04:50","0"
"2015-03-30 06:40:21","0"
"2014-08-28 03:33:18","2"
"2013-07-10 23:13:41","0"
"2011-03-31 11:35:52","1"
"2019-04-26 12:08:09","0"
"2017-06-23 10:50:15","0"
"2015-01-29 09:54:51","1"
"2012-09-06 19:09:16","3"
"2018-05-16 01:55:20","0"
"2012-04-17 00:08:49","1"
"2012-04-29 16:56:35","0"
"2011-01-26 09:06:12","1"
"2016-03-18 19:21:57","0"
"2011-08-15 03:56:39","2"
"2014-08-28 06:09:51","0"
"2018-08-29 16:51:19","2"
"2013-07-31 11:38:17","0"
"2016-11-17 17:10:56","0"
"2012-04-17 10:12:35","0"
"2012-04-22 22:58:29","1"
"2012-05-14 16:27:13","0"
"2018-01-24 12:51:37","4"
"2012-12-11 13:04:35","0"
"2016-11-08 17:43:11","0"
"2012-02-15 11:37:04","1"
"2017-06-12 15:16:55","2"
"2019-05-02 06:37:19","1"
"2012-12-21 12:03:46","0"
"2012-02-15 15:33:28","0"
"2015-09-24 13:35:09","2"
"2012-05-07 16:13:40","0"
"2013-11-22 22:37:27","1"
"2013-07-16 13:37:24","2"
"2012-04-10 07:13:23","0"
"2011-02-23 03:20:22","0"
"2016-11-28 10:35:06","0"
"2016-04-12 08:59:40","0"
"2012-05-15 00:16:40","1"
"2016-11-28 12:32:38","0"
"2013-07-26 10:20:05","1"
"2012-04-12 22:50:11","0"
"2013-04-11 12:22:31","1"
"2012-12-29 02:26:04","0"
"2012-12-29 02:30:31","1"
"2011-08-15 21:34:57","3"
"2016-04-12 10:00:19","3"
"2014-09-13 16:21:02","0"
"2013-07-16 19:19:34","0"
"2012-03-01 07:59:39","0"
"2012-10-26 06:21:47","0"
"2011-08-05 22:27:29","0"
"2011-06-30 19:52:31","2"
"2013-07-21 17:21:53","1"
"2011-06-30 20:47:07","0"
"2013-07-16 23:29:09","0"
"2013-06-08 21:15:06","3"
"2018-01-09 13:31:09","0"
"2011-08-12 14:21:37","1"
"2018-04-21 16:49:52","0"
"2019-08-17 17:38:09","-1"
"2016-12-28 22:17:11","0"
"2014-03-11 20:03:45","0"
"2020-02-21 15:21:20","2"
"2016-01-02 06:58:56","1"
"2013-02-18 10:20:13","0"
"2011-08-24 10:27:53","3"
"2017-01-05 19:00:23","0"
"2015-05-05 09:36:38","3"
"2014-09-18 15:23:35","0"
"2020-02-29 06:35:59","0"
"2015-04-28 10:33:32","1"
"2013-09-18 07:06:24","5"
"2016-06-13 15:24:22","0"
"2014-03-19 00:09:40","0"
"2018-02-24 07:49:54","-2"
"2013-09-19 04:30:57","0"
"2015-04-22 11:25:54","2"
"2013-02-10 08:19:20","4"
"2010-02-16 18:16:24","4"
"2013-03-07 02:05:45","4"
"2017-01-13 12:38:02","1"
"2013-09-18 16:01:42","1"
"2017-07-18 18:16:31","0"
"2013-09-10 21:38:49","0"
"2013-02-19 04:12:56","9"
"2017-01-06 12:29:03","1"
"2013-09-10 23:23:14","1"
"2012-02-16 02:20:23","45"
"2017-01-13 15:33:02","0"
"2012-02-16 07:06:34","0"
"2013-09-18 23:27:13","1"
"2012-04-21 17:37:30","1"
"2015-09-07 15:13:48","1"
"2017-06-11 21:45:22","0"
"2014-08-05 12:40:49","0"
"2010-08-09 01:11:28","0"
"2015-03-13 15:21:13","0"
"2019-12-05 16:22:03","0"
"2010-12-13 16:20:27","1"
"2017-12-15 23:48:53","0"
"2014-06-27 05:37:07","0"
"2013-07-25 10:37:33","0"
"2011-06-06 03:25:46","2"
"2015-02-28 04:35:47","0"
"2013-06-22 07:20:22","0"
"2011-05-26 12:53:58","0"
"2015-02-21 03:53:53","0"
"2018-07-25 19:30:31","1"
"2010-08-09 18:36:11","1"
"2013-12-05 02:09:11","2"
"2012-04-28 06:52:58","0"
"2013-07-20 00:22:04","0"
"2015-02-20 16:46:05","0"
"2019-12-05 18:11:28","0"
"2015-07-31 17:31:01","1"
"2011-06-21 06:51:24","3"
"2016-05-02 14:01:16","0"
"2015-08-03 15:50:37","3"
"2016-10-21 15:35:38","0"
"2013-04-19 18:46:57","0"
"2012-11-20 20:50:52","0"
"2010-09-02 09:10:40","0"
"2011-08-04 08:57:51","6"
"2018-06-14 19:27:22","0"
"2012-05-06 03:51:48","3"
"2012-08-30 16:58:56","1"
"2018-08-02 15:39:37","0"
"2013-11-27 15:31:56","1"
"2017-06-07 00:13:56","0"
"2017-03-21 16:25:22","1"
"2018-01-30 08:00:52","0"
"2012-11-26 09:53:18","0"
"2012-08-23 05:40:12","0"
"2016-11-03 06:47:00","3"
"2016-11-03 06:53:42","1"
"2014-05-04 08:25:18","3"
"2011-07-07 12:19:52","1"
"2013-01-11 18:12:49","5"
"2012-05-06 15:01:40","22"
"2011-12-20 19:18:04","0"
"2012-05-14 00:41:35","0"
"2012-11-29 21:08:25","0"
"2014-11-29 22:53:52","0"
"2018-01-24 03:20:11","1"
"2014-08-09 14:58:41","0"
"2013-01-04 16:46:10","0"
"2017-12-16 19:25:11","0"
"2012-01-01 09:24:33","6"
"2019-10-16 07:17:00","0"
"2010-09-28 19:34:34","0"
"2013-05-16 11:26:15","0"
"2012-01-29 11:34:57","1"
"2014-11-26 15:16:42","1"
"2011-11-04 04:26:13","1"
"2016-09-19 17:48:25","2"
"2011-03-08 02:43:21","0"
"2011-03-08 02:44:30","2"
"2008-11-24 00:39:55","4"
"2016-03-03 05:21:44","2"
"2011-03-08 04:02:53","2"
"2015-08-21 12:43:48","4"
"2019-10-01 17:12:15","0"
"2012-10-11 10:54:05","0"
"2010-06-14 21:33:45","0"
"2014-11-29 19:38:40","0"
"2015-01-19 20:43:15","8"
"2019-11-09 09:57:12","0"
"2014-07-25 22:54:09","3"
"2012-08-08 09:00:55","0"
"2011-03-12 09:51:19","0"
"2016-03-07 18:29:03","0"
"2013-05-15 21:39:06","1"
"2013-04-03 16:21:39","1"
"2016-03-15 13:56:45","1"
"2013-05-18 08:45:47","0"
"2012-07-27 22:31:44","1"
"2010-03-02 13:45:35","5"
"2011-03-16 05:04:26","0"
"2012-11-28 09:16:31","1"
"2013-03-26 14:45:41","3"
"2016-08-12 21:43:03","1"
"2014-08-12 09:35:38","1"
"2017-11-14 17:49:30","0"
"2013-12-06 19:52:24","0"
"2014-12-05 21:52:29","2"
"2012-01-31 18:18:20","1"
"2012-10-10 06:29:31","1"
"2012-10-13 15:06:59","1"
"2013-11-04 15:34:53","0"
"2013-11-04 15:35:07","2"
"2012-02-26 15:32:12","3"
"2014-05-21 15:58:25","3"
"2011-11-06 23:47:43","3"
"2015-07-06 10:22:31","0"
"2012-02-26 20:14:49","2"
"2011-04-18 02:44:39","3"
"2019-11-10 04:02:41","0"
"2015-09-10 02:30:33","-2"
"2016-09-29 16:39:05","0"
"2011-04-18 06:35:30","0"
"2012-10-11 12:23:24","0"
"2016-11-01 23:59:16","1"
"2012-02-27 02:36:57","2"
"2013-12-10 13:40:12","1"
"2012-10-31 04:13:51","0"
"2010-07-10 16:31:40","2"
"2015-02-03 07:50:54","14"
"2012-03-07 22:24:44","1"
"2011-04-18 14:21:00","0"
"2015-08-18 20:22:07","0"
"2013-12-07 08:17:52","0"
"2014-08-16 17:28:18","0"
"2019-10-30 15:06:59","0"
"2012-02-27 12:24:27","0"
"2014-07-17 20:26:51","0"
"2011-06-26 23:03:11","0"
"2010-01-29 01:06:40","0"
"2011-06-27 00:15:59","1"
"2011-06-27 00:22:49","2"
"2011-06-27 01:33:15","2"
"2012-10-31 21:14:57","26"
"2015-07-16 23:17:48","1"
"2018-09-05 08:45:52","-1"
"2014-02-12 17:12:42","3"
"2012-01-29 12:36:52","2"
"2010-09-03 16:25:14","4"
"2013-12-11 08:44:41","0"
"2013-08-13 04:01:06","0"
"2018-01-24 09:37:55","0"
"2018-05-30 21:14:24","1"
"2016-04-14 20:02:26","0"
"2014-01-12 07:50:28","0"
"2016-12-08 22:40:35","0"
"2016-12-02 23:40:16","1"
"2013-03-27 19:59:21","0"
"2013-11-14 18:00:17","1"
"2011-12-13 08:36:35","1"
"2015-07-02 23:26:39","0"
"2012-11-30 12:05:28","-1"
"2019-04-22 06:34:44","2"
"2015-07-22 20:40:38","0"
"2020-01-10 15:07:58","0"
"2016-11-12 02:15:28","10"
"2013-03-29 11:34:26","0"
"2015-09-04 09:00:30","0"
"2010-09-29 15:02:54","5"
"2013-03-29 11:59:45","0"
"2012-05-06 17:55:18","0"
"2015-03-19 06:34:57","0"
"2012-04-22 01:19:32","2"
"2011-08-25 18:23:03","3"
"2012-04-22 03:33:52","0"
"2018-01-18 18:54:12","0"
"2011-08-25 19:27:01","3"
"2012-04-22 06:20:23","2"
"2014-09-26 06:41:25","1"
"2013-01-12 14:43:24","1"
"2011-12-21 04:01:50","0"
"2009-03-05 22:55:10","14"
"2012-05-23 09:16:43","1"
"2013-01-27 05:53:54","0"
"2014-02-23 17:54:33","1"
"2016-11-22 15:35:57","0"
"2016-04-04 20:36:46","1"
"2012-12-05 19:10:15","0"
"2017-11-17 22:54:22","1"
"2012-08-08 12:03:17","0"
"2010-11-27 20:42:57","2"
"2018-01-13 11:40:51","0"
"2009-04-18 18:11:51","18"
"2014-02-23 19:54:11","0"
"2019-05-13 11:27:43","1"
"2018-08-08 12:43:51","-3"
"2017-05-12 04:04:52","0"
"2013-07-21 05:32:09","0"
"2015-03-14 13:26:20","2"
"2013-07-25 23:34:42","0"
"2011-03-23 00:52:09","2"
"2015-02-21 15:34:00","0"
"2015-02-04 01:53:08","0"
"2015-02-04 02:02:25","0"
"2010-12-02 12:47:08","0"
"2012-02-05 17:54:04","7"
"2009-10-13 13:09:07","19"
"2012-04-22 14:22:00","1"
"2012-04-22 14:26:09","1"
"2011-08-05 06:22:59","1"
"2017-05-28 09:22:26","0"
"2017-03-15 14:40:40","0"
"2012-04-22 15:38:01","1"
"2013-11-20 22:16:23","2"
"2013-07-26 02:07:27","0"
"2016-04-07 23:04:02","0"
"2012-04-22 21:50:16","0"
"2011-11-18 01:31:34","1"
"2010-12-07 21:13:14","1"
"2016-05-03 02:26:22","0"
"2011-07-28 17:48:46","2"
"2016-11-08 18:31:03","0"
"2011-03-26 17:40:02","0"
"2017-11-26 16:46:31","0"
"2014-09-08 15:11:39","1"
"2013-12-23 07:36:09","0"
"2013-12-23 07:38:06","0"
"2011-11-23 11:31:22","0"
"2013-12-23 07:56:19","0"
"2020-01-11 23:12:42","0"
"2011-04-11 02:09:47","0"
"2018-06-10 12:47:37","0"
"2012-12-05 23:45:09","12"
"2019-03-21 22:47:07","0"
"2015-10-05 11:58:38","1"
"2017-05-29 09:30:23","0"
"2014-12-17 09:46:57","0"
"2011-07-19 19:35:10","0"
"2013-05-08 15:37:55","4"
"2015-01-12 18:40:22","1"
"2013-01-12 19:33:19","2"
"2011-08-15 22:03:27","10"
"2013-04-11 12:53:56","27"
"2012-12-14 19:03:01","1"
"2014-09-19 16:50:42","3"
"2014-07-10 19:37:30","0"
"2014-02-12 18:23:22","0"
"2014-06-19 16:39:27","0"
"2016-03-25 19:50:52","0"
"2013-01-06 00:16:27","1"
"2015-08-31 22:00:22","0"
"2013-08-07 04:44:20","0"
"2017-06-13 01:07:39","-3"
"2015-09-25 06:49:45","0"
"2014-12-21 20:00:18","0"
"2013-08-07 05:57:23","1"
"2016-04-24 00:02:29","0"
"2015-02-04 06:55:42","-1"
"2013-11-27 17:45:28","0"
"2010-03-16 18:46:31","18"
"2011-08-16 13:59:15","-2"
"2011-08-16 14:05:06","4"
"2013-11-11 06:49:08","2"
"2012-12-14 23:27:55","5"
"2018-01-25 05:51:10","2"
"2016-05-08 22:14:15","0"
"2019-12-24 10:03:22","0"
"2013-08-07 09:46:43","0"
"2012-05-01 02:09:58","0"
"2019-04-27 10:28:50","0"
"2012-12-21 08:44:33","1"
"2018-02-06 07:31:11","0"
"2018-01-29 19:18:19","0"
"2011-08-24 07:06:46","1"
"2015-11-12 21:35:47","1"
"2020-02-08 20:38:36","1"
"2014-02-27 18:53:15","2"
"2013-02-26 10:20:06","0"
"2018-03-03 06:46:41","-2"
"2019-07-04 07:46:22","2"
"2013-08-06 06:25:39","11"
"2018-02-05 09:20:17","2"
"2016-06-06 16:14:54","0"
"2014-10-16 13:24:29","1"
"2015-04-28 13:43:18","4"
"2017-07-12 05:05:49","0"
"2013-02-10 04:07:25","1"
"2018-10-25 12:30:03","2"
"2017-11-29 13:27:45","0"
"2014-03-26 09:27:23","1"
"2014-07-11 11:54:45","0"
"2014-03-06 01:18:34","0"
"2014-10-16 18:17:19","-2"
"2012-02-13 07:12:42","1"
"2019-07-04 19:56:51","0"
"2010-02-17 20:25:22","2"
"2012-07-08 08:01:28","0"
"2017-07-18 21:57:55","0"
"2010-03-23 12:24:15","4"
"2016-10-11 19:03:53","1"
"2015-02-06 17:04:55","0"
